loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
OECQWMJGHTYZFLUBXPND,101,964,158,WEZNBOYKPCSVLMJIFRQU,2725,34000,WIYSAZJEGNQFXPTDCRMV,4,3130,50000,499,5000,863,ZOPTEFGVRLDKSJQHNCIB,28-October-2021,28-October-2021,1240
QYHKWCNOIZGBSFDRLUTE,737,623,178,FKUPAGLJSDYIVTNZBWHE,2714,34000,RDWMHGVPNFOKYAILQBZE,3,3987,50000,588,5000,966,QEZXDIJLSCUTKOWNGYBH,28-October-2021,28-October-2021,1903
FIRCGXSDEYPJNOZTVKAU,691,1867,168,ZLXEGTVKDUQOMCPNSIWR,1716,34000,GOKEICDBVQURLPYNSWJM,4,4572,50000,751,5000,646,YCKOBNWDETGMQIZUVHJF,28-October-2021,28-October-2021,1157
LPQNSFUZDKXBOJECTRAW,712,1266,196,YICHQSFPVLERKMTDWXJB,3561,34000,DKGNMRLVFOPBSIJEWAHU,1,2320,50000,83,5000,768,KGPMUFQNHLAZSEJICVXB,28-October-2021,28-October-2021,1083
EXUQIJMWKRPBGOCLVNHD,51,779,158,WRFOXDYKZMPQHAIUSJBN,1343,34000,NYQVMAEFDOCGRZJTLKUH,2,3481,50000,464,5000,844,ZGADFLWTERCHKYPJXMOU,28-October-2021,28-October-2021,1818
KFBGHRXSCYIWTZMQVLAO,574,1544,139,XQMVCNHPTLWDEIBGASUZ,3224,34000,SCTPQVRMKDGHWYOBINZJ,3,4700,50000,122,5000,634,HBFUEOLVDYTGCRMPJQWN,28-October-2021,28-October-2021,1630
DEBVZTMLYKUPJRHCXSQF,240,987,150,PAVDXYLHBGTNRKUWIMJO,3201,34000,PZUMYVHGRWONSEIJBQLD,0,4524,50000,214,5000,742,LQIWNBCEDPASJYFOKTXZ,28-October-2021,28-October-2021,1221
QHTPUZMGFANRWXKJLCVS,529,1610,155,KJCUADXLBHRTNFPGSOVW,2029,34000,UMNRIFJCLWOKTESDAPGB,4,2273,50000,15,5000,839,OFZNYLHEWJRABTCKQIDU,28-October-2021,28-October-2021,1705
QTOAYFWKDBLRPZGHXUEN,813,744,177,ZEBXPWCHDILYANURFSMJ,3905,34000,FJXDCGALVKTUNBEIWRSM,2,3492,50000,141,5000,175,ZNAKTUXJGSLHPQOBIYMW,28-October-2021,28-October-2021,1353
VHEWFOTIGQCKXJYBSNUA,376,1363,180,KEUSQCJRGIAOMLXPVHDY,3751,34000,JEDMQVLYFANHUSRIOGWB,4,3486,50000,453,5000,171,YZJAQGOESPUIWLDFHKTR,28-October-2021,28-October-2021,1610
XERVMCBANSIHGZJDLQWO,624,1360,160,MWKNQOIZDHLABVJSPYGX,3799,34000,NPGLJHXSQZYBFDVWAKRI,1,2548,50000,245,5000,56,UVSHBXJCQNDWFYIROLTZ,28-October-2021,28-October-2021,1932
CJTDAZEVPGIMYWQFHRBU,17,1741,119,SWFPKIAGZYJRHMQVBNXT,3312,34000,BHJDEUFRCWMTKLPZGNIV,4,2578,50000,764,5000,595,JLWCRIAHDEVQUXFZOBSP,28-October-2021,28-October-2021,1675
PXVGBUNFMDSALTQYOCHJ,147,1744,172,JSVQMKZTYPLRFBENIXOU,1731,34000,OSUMIKANRPZDVWYCHTLG,4,2747,50000,739,5000,408,ENPKFWISJCMTQYUAVZGB,28-October-2021,28-October-2021,1247
XDKROGWIMTFEUYJQZABV,199,1924,124,JKBXPFTDQOYELRGCHAWI,1176,34000,ZWRSNGKCTDJLUVPBXHFO,3,4214,50000,286,5000,645,SMOPTANEFUGWKHIBRQCY,28-October-2021,28-October-2021,1249
KYNGRIQSDBTXFEZCLPMV,304,791,104,NUQHYZBVTFALPXIWKSEO,2096,34000,GMOAYWETFKBSJNDLHCVX,3,2836,50000,461,5000,134,VLTKMZPIOHWSADCBQEUJ,28-October-2021,28-October-2021,1395
XOHCGPLQJEWMFVIYUSKR,272,1898,103,PLZSQRMDFXEAOGUIKHTC,2388,34000,WBDKJZCRQYUVXOIMEGHA,1,2896,50000,94,5000,985,ATJRSMOQXFCYHGEBVDUN,28-October-2021,28-October-2021,1612
HDNKYVWZJITXRPOSLECU,522,1999,162,OBPYKXRSQGVMAHWTCDZN,1243,34000,HDIGXAMVPNYTWKCRBZLU,1,3334,50000,990,5000,585,WXDEYFTZCUVKRNQPBASO,28-October-2021,28-October-2021,1095
LJEMCHANPKWBQXORFGSD,876,1813,178,RDIPKJXOEMNYHUBSLAFT,3116,34000,JLIWMGQNSRUHPCYFZKBO,4,4490,50000,351,5000,678,JKCRXEINBTWLHDQGMSVY,28-October-2021,28-October-2021,1431
HYVGPZCAFWRDOBTXEUIS,259,1584,163,LZIJCKWRNAPEHFGVYSDB,1088,34000,IXBQJWORLNGZHCAKFTDS,2,2538,50000,537,5000,702,HMSYCBVDPQAWNFLGXJTR,28-October-2021,28-October-2021,1615
WNMZEVFYIHRBDXASQJUG,756,624,131,RUXPGVFJWKALODSQTCZE,1414,34000,KJNAOHFDEICLBRVUYWPM,3,3741,50000,463,5000,892,ALMZYOQIBVFREGUXSNPH,28-October-2021,28-October-2021,1372
PBOLTIJZKUWDNCFSHAQX,170,1026,112,GFXHTUJRWOBLIANPMSKC,1156,34000,CZYDHQFAGIBPUOKXMJVL,4,4383,50000,50,5000,96,RDQUJNOGXHPWTFIBEALS,28-October-2021,28-October-2021,1223
IKSXALHRQGEWCOFBPMDV,473,1769,191,ZXDSRHUFKJLPTWBEAIQG,2040,34000,PANKSVQDFCRZYOTMEJLU,0,4323,50000,946,5000,597,BVIYTPEMLOQRWNXDZGKF,28-October-2021,28-October-2021,1873
QOHNAXWGBSYKJZMILPEF,737,754,106,NVQABUKHDWYETRIXCZJG,1696,34000,YNXORIPLEDKSGBCUTFWM,1,3751,50000,214,5000,870,ASHTOGUQKJXIWVNZCRDP,28-October-2021,28-October-2021,1613
TGICDKAJXSLMRZQWVNHP,689,679,121,ZTLNRUPXQJCBSWOEGKFM,3693,34000,FHOCQNKEBPWSZYXTUDLM,4,3325,50000,621,5000,205,OXNUKIWCHPFLEAZRGVJS,28-October-2021,28-October-2021,1182
JLEZISCPHRYANDWMVOKU,670,968,144,QUWBMYOIFESNCJRGDLZK,2442,34000,KWFUCHQXLBVGTJAIYDNS,1,4608,50000,550,5000,686,LBVGREHJWKIUCNZYASMX,28-October-2021,28-October-2021,1800
OVBCQWIDULZTRENGFXYJ,581,500,149,FYHDUBZXGJCNSAKOQRMI,2400,34000,PUNCXRYSABGLJQMIWHZE,1,2809,50000,304,5000,751,WRENIULBYTKGJXMDZFSO,28-October-2021,28-October-2021,1592
BLYZMETOVKQUWCNJHPIX,965,1090,163,QAISXOYDBZVWTRPHCGUL,1922,34000,XLWKZREPUSYMQITHCAOJ,2,3820,50000,300,5000,97,AWCTSPBDXRUYNHFEMQGJ,28-October-2021,28-October-2021,1306
SUOWMDVAQBREHXZYFTGC,145,1109,137,IMFHDQZXENJOAGBUVKSW,1395,34000,PGAUTQHKCOWLEXRDMYJB,1,4149,50000,421,5000,183,PSRJFAYQIKCHZEGVOBXD,28-October-2021,28-October-2021,1805
SZAEMXWTUKIQVYRGOHDJ,649,715,116,CNDUHFRPOKZTSBQIWEYG,3535,34000,UIHGSTZDWJEAQPVXCYLM,3,4834,50000,695,5000,40,CLUBAHIYVWTJSMEZXGKO,28-October-2021,28-October-2021,1808
UHSXNMZJTVDGCPOQEYWI,477,1214,101,MQPUNIGWYJTOXHFLVAZR,2007,34000,MBETQXNRFOPUDLWHZAIY,4,2532,50000,294,5000,290,LKHQEUFBGRZDNIJAVXWP,28-October-2021,28-October-2021,1617
IGQLUFASXYVZTDROEWPM,991,1363,111,LQIDMKEOPUFSVCJZNTAR,1998,34000,EBFROPIYJQHNLSZUTMAV,3,3980,50000,430,5000,238,LKNZOIECSDWHQVPYFAXR,28-October-2021,28-October-2021,1091
MCVASNJRPWHUXZDQGBTL,735,1611,122,KBMSVHPGUDLZWNFOJXTY,3621,34000,ZPQGEVBTNWRIACDOKUFM,4,4437,50000,922,5000,748,OMIXLNRVPBEZWYTGKFUJ,28-October-2021,28-October-2021,1336
UMZWBOYKTXFNQSADRILC,959,1592,175,XYLGACDZJMEPTWVOSNUI,1835,34000,SCMWIHLVJTNZEAOYDFKU,4,4626,50000,390,5000,166,WZBXDLYHJAVEGUQTMCKI,28-October-2021,28-October-2021,1327
KUIJMSXODEVWCBYHNTRP,405,1051,150,LGRTBUCNDIQXFOKMHVPE,3184,34000,JOYAVLDWQMBSPFTUINEK,1,3546,50000,526,5000,918,NVULFIQSWYAHJGOPBZKT,28-October-2021,28-October-2021,1444
ZUKBHXEJGAYPWFVOSLDQ,542,1151,118,VCYRADNTIZJOXMBLEQFK,3371,34000,BSNHQCIZYRWXOKJTGMLV,1,3040,50000,294,5000,39,LZOCVTGAKSIRJBEQUHWY,28-October-2021,28-October-2021,1071
UKDBILTQAFSEGOXYMNJR,646,1395,173,THUKJIZNBWFSLECQXYDM,3280,34000,FTXRBESQLVICUYGOMJZA,1,3626,50000,963,5000,409,YZODFLBREHKXPWACIJVM,28-October-2021,28-October-2021,1007
XKNSITGHDYMJFUQRBVAE,158,1765,138,QBOCTZJMUGFAXPKELYNS,2357,34000,OXNYQUSMWELRADPTIKHJ,3,2184,50000,100,5000,559,NJKIOWLGCPYMFUVXZRQT,28-October-2021,28-October-2021,1926
BTCIJSXLNFAUZVPKMEDW,207,1575,122,TAQFUVHBXRKYENGCZDMO,3537,34000,VFDSURIOYKXMHPWCQGJE,3,3080,50000,999,5000,980,XJHUVCSATBDPREMOGWFZ,28-October-2021,28-October-2021,1723
EINSFLYTVBJGUWZOMRAQ,775,538,112,NLWUBPEIXQMFGVSJZAKT,3526,34000,JBXAHISRTMWGQCLKVDEY,0,2346,50000,870,5000,811,IASMVZFPUHJKWQYECORN,28-October-2021,28-October-2021,1694
GWJCKNZFQILYRTBAHMXP,713,1960,165,NFHMBQOLADKSWJUVZYIC,3305,34000,WMQIFHUNBGEDYVOZCLKX,3,2271,50000,987,5000,110,YZFSGTPIVUCORBEDKJHX,28-October-2021,28-October-2021,1770
RECYVLPSJQOFTIKNZHMG,186,1881,190,HWUITQLRVXMBNOAYGPFC,3287,34000,IFMPQRSAVKXOCUBLWNJG,3,3044,50000,162,5000,568,QXIHTAKMNSRFJBYVZCGE,28-October-2021,28-October-2021,1142
TSXKGIBNHVUYEZCOMRWF,685,1160,153,XFCGLOEHKPWMZSBANTVI,2361,34000,GJYEAPKWUNOLFRMDTCHB,4,4761,50000,29,5000,741,ZKLBDQUPXAOVFWCMTRHN,28-October-2021,28-October-2021,1002
TQCUIMJKHVDYNPRWXBLG,890,1979,169,GZKBCWOXIUQPRNEAHYFT,2562,34000,XFRVBHWOGPLUIQSJMZCN,2,3676,50000,39,5000,600,DIJSTCLPVFGXQUAZBNYM,28-October-2021,28-October-2021,1578
HCENXLOKTZBQPMFVDUAG,623,829,101,ILNXZWPOFTKSMBAVQUGE,1436,34000,XOMADPEGBZRTQSYWNKLF,4,3043,50000,661,5000,939,WDOALMSCTIRBNUYEPKFQ,28-October-2021,28-October-2021,1820
HBIZPDWANOTCMGXLVQEF,424,872,163,OBTZEGJWNXCVYASHFUPD,2160,34000,NLGXQPFDUSKZHWJCYOMB,1,3151,50000,408,5000,633,SVKNJFXAQDTOUBZHEYRI,28-October-2021,28-October-2021,1959
IUWTKEBFGJPAHYQXCVOR,695,1021,160,EBYKIZSRVCHLWGANDXTO,2740,34000,JVQDSLZUTKEXNWPRIOAM,3,3276,50000,119,5000,202,UNIYMCGAPKHQTEOWDXLR,28-October-2021,28-October-2021,1714
TGPIYKMBJNLDOFREHUWC,419,1733,146,GEDRPYKLJTVZQXSNHCIU,1762,34000,NERYUGQKWVXCMPZIATJH,0,3345,50000,388,5000,485,ULMZRCAJFQKGBHSWTOPE,28-October-2021,28-October-2021,1665
EHDGYZJMRPUCIFAQTOXL,795,632,124,RAHTKCSEBDQIPUFOZLJY,3296,34000,EBCLDXPZJSGKFUYRWNIM,3,2246,50000,642,5000,336,LVACTFQEIZJYHWBSMKRD,28-October-2021,28-October-2021,1800
UPCBZHELYSDORMQGVXJK,850,1382,116,YAGQOPFSJHXUVWBDECKI,1532,34000,OVLMNKBIETFPCUJRYAHQ,3,2943,50000,176,5000,948,SNKQUPZGAVHTCMDIYFRX,28-October-2021,28-October-2021,1960
FHPJMNQZUYWCLDGBETOX,54,1472,175,ENCULVJBOQZDRGHKIMXA,2835,34000,OUPDXVSAQHNWBMTEJYZG,4,3818,50000,284,5000,686,OEPXAFZHSWUJCDQMVRIN,28-October-2021,28-October-2021,1498
XBAYGHJKQERFSDUIZLPN,160,1429,157,HVICWUSDNMQGJTAKYPXZ,1982,34000,MCTGJDKBQVWRZAHYINFU,2,4461,50000,570,5000,686,CUSXVEZKPFYJIBHRLDWQ,28-October-2021,28-October-2021,1815
ARMLBQSIYPGJODXKTVZH,817,1144,185,WXORAQNCTIHVFMKJSDZU,3819,34000,ADGNXVLYFRPTSMZKWUBC,2,4527,50000,560,5000,162,GJVAKFYLMHNPTECWXIZS,28-October-2021,28-October-2021,1898
GIKRMZASTLFBJQNDPCEV,336,1971,118,SEUGRHZBDKXNLITPWMFV,2551,34000,XNCHSKDULGFPTZIEVAOJ,2,2213,50000,149,5000,805,PGAORZHSCVUYJLIBDETX,28-October-2021,28-October-2021,1290
ATDNWHKSIEBRZXMVQOPL,39,1137,190,GDLMVRPUNEYBXTKCJQWH,1939,34000,GHYNMAQEOBCVDZRIKPUT,0,3312,50000,112,5000,370,JKBMYALOZWSIHNCVGEXT,28-October-2021,28-October-2021,1745
FTDSCIKYRAXJUQOPBNVZ,71,502,101,CESKWHBYPTXFMDUIGRVA,3074,34000,DWUAOHZPLRBMSINCXQVT,4,3974,50000,75,5000,172,PUZMGBLWAIJXKCENSYQH,28-October-2021,28-October-2021,1117
TDEFZHYGJWVICAQBRXSL,470,720,185,FLCXYORAUPNBVKWDZJEG,3517,34000,IVTLQCYZAJGKEORPHSFD,4,2775,50000,530,5000,594,YNSDKZVGFOWUTBHJMCXP,28-October-2021,28-October-2021,1273
TADSEOWMQKNXBVPFHJYR,279,1119,184,EWKXHQYVCMUSAONPJGTI,3376,34000,DMYNTABJGWHVFPXUKREL,1,4964,50000,105,5000,245,WHVSKJGIPZQMABOLETND,28-October-2021,28-October-2021,1825
VBMEOKNPQZRSWJACIFUG,515,1309,133,XKVTHIGFSDOAQZREMJNY,2368,34000,QDFRWMTYALZENIVHXBJC,1,4682,50000,862,5000,985,PSKNDBXFZVYLJRGWUITQ,28-October-2021,28-October-2021,1821
KQLHAOVDPJSTCBYFZWEI,108,1059,163,RTFGNXMLUCAEJHYKQZPW,1430,34000,ANBOKUDPSGLCXJHMWTEV,4,2390,50000,463,5000,176,ZLHYWAKXMJDRIVOEBTGU,28-October-2021,28-October-2021,1125
SBMDALWHUIVFZTRPYECK,77,1761,164,ONRYQGBMFPZUITACLDJE,3380,34000,GMTLPIZYUVWRCJKXQODE,4,4761,50000,219,5000,90,RIPZOMBFJTWDAHLKQUNY,28-October-2021,28-October-2021,1443
FBQRCPYUWIGNOZVADTLX,869,1660,136,OFHWTKUSBCEDJIXZMNPY,2740,34000,GVURDMWAZCPKSNJHIFLO,1,2158,50000,807,5000,506,FTGKXDCUEJBINRMVAZPL,28-October-2021,28-October-2021,1717
CNWDEKPTHSQGUAZFBLMI,774,652,121,PCUIXZVGWMNKTJLRFOBD,3814,34000,UJBLGXMISEYPANVKQFCR,4,3647,50000,35,5000,822,DNLPZAQGEVHJMKWYOXIF,28-October-2021,28-October-2021,1301
CIJNAFSOPYKVXQBRHMUL,797,1691,173,VECXYLOSWNMZDIQJTRFH,1715,34000,YLCWJMIDAUEHFGVNZQXP,4,2245,50000,614,5000,236,MOQTNDRGBKXJLAYSUEZF,28-October-2021,28-October-2021,1445
XGFKCTVJUQIYDLEPOSHZ,364,1936,163,WKPXOHVYTSUGQCMBJAIZ,1822,34000,LNMWFCIYSOGPAXUHTBKV,0,2885,50000,84,5000,635,IJHTUGKFYBWLCEVNOPRQ,28-October-2021,28-October-2021,1141
UFRGSAJWCOXYVNLDPKHT,15,565,159,SNYOLPRVQWTKXIUHCBGM,2094,34000,TAUSFXMKGHZBYJCIPELV,3,2049,50000,398,5000,751,YTQUFMWKNAERVOSIXGLH,28-October-2021,28-October-2021,1260
FNBOAWITZRKGQSEMCHVJ,230,1991,157,CGKVYFUJHDTBXORWZNSL,3304,34000,FSHXPGKTYRZBJOLEVUCA,4,3280,50000,233,5000,510,ALTVYMRWEQCFHKXNIDJG,28-October-2021,28-October-2021,1804
TDUBSNKEGZRVHILCXWOQ,48,833,183,VMPBHZCKJLWXGTUYERIS,1342,34000,HXEZMLTIODKAQBJVGRUP,1,2774,50000,261,5000,15,HSUTKRYNCBJAQXLMZEOI,28-October-2021,28-October-2021,1161
HMOKSXNRVFCTYJZEBAQL,485,1913,112,YFASVZKQERBXHMWNITLP,3936,34000,MGAQBPIDKYCEFSXJNUZO,1,3378,50000,688,5000,151,HKFEMTYNGJCIRUZLWSAP,28-October-2021,28-October-2021,1965
YTLHVIXDQESKBJAFCZMW,883,1009,187,KFCDQJTPLVARMHZYNBEI,2924,34000,LYBPIUREQAGKMSFNJTVZ,0,2912,50000,515,5000,934,EDITUAGSQCZBONFYLRHX,28-October-2021,28-October-2021,1321
TFYVEJOMGBZAWNRDUHLS,562,952,143,HTESPMULFZAXVNYDIGJC,1334,34000,NCXVHLSEZYBIPTGKRMWJ,4,3320,50000,187,5000,393,HLSJUEGFCNWIDYBVOAKT,28-October-2021,28-October-2021,1240
YXHCWKPDTLBIUESOGMNJ,116,1731,182,DFGXZBCATSVQPUYNWIML,1344,34000,MDSIZVRNWAEPKGLOQBFJ,3,4120,50000,394,5000,545,BHJEVNPZMTSAUWKDGCOQ,28-October-2021,28-October-2021,1492
VNWYOFPHUZKMAQBSXREI,16,1128,101,XGOSQJYHALNUZPFVCBDT,1255,34000,BXQNDVRYWPOTKUCFAISJ,3,3430,50000,39,5000,220,PEVHGTZIKMDBUFQWNCRL,28-October-2021,28-October-2021,1751
JDICXYGLOEBTHASRVPKW,306,1364,200,ELXAPTNODFRJUZBWGIMV,1095,34000,ENMCPJLSTVWGBHKAXZDF,2,3731,50000,46,5000,436,FOMLUCKXPARSIEZBQGWJ,28-October-2021,28-October-2021,1738
VECKMFRQYAIZOLJWGPSD,292,1455,147,NKTORWHIGCFSDYVLBXEA,2577,34000,KSECVMNZRYIDXLTHWJQG,3,3746,50000,396,5000,666,RMBYUKFCXNVGDTSAHELI,28-October-2021,28-October-2021,1379
EWVJDOQTGLHSIXPRFMBC,412,1768,162,VENWFUIBXDPZCYQJOMST,2768,34000,NYAVQJUEGHIDZSLXKMPR,4,4819,50000,999,5000,374,YAOWQBZUNEXSLHPFJGMK,28-October-2021,28-October-2021,1715
DJNPVUGHCEMBFXZRTLYO,372,615,174,PKCBVTALYSNOUWXDGEZQ,3113,34000,UHARWKSNIETZDQVJFLPB,3,4989,50000,133,5000,59,YHFEDRWXZGPUCLVOMBIA,28-October-2021,28-October-2021,1315
OESAUTXWLPQCKZJDHRNB,478,1555,158,FMGJLDWOBVUZQYANIHRX,3365,34000,KPXVHTOACUBSEYZFDRMG,3,4822,50000,931,5000,271,VOEUFPQKXWGLCADJTYHS,28-October-2021,28-October-2021,1896
KZRDNGQTULMCFPOSIAHX,237,1949,130,ODUYGNWLZXBHTPIQRKMF,3184,34000,JYABSLFTHCPNEGRQIDUK,2,3832,50000,484,5000,816,HQDZUWEMNKPGLYFJTOSC,28-October-2021,28-October-2021,1517
UMLXZGHRACOTSIJPFDEY,350,1993,198,RIGEFNSDAQLMYVXTJBKP,1536,34000,FQVGMAHJDWBUERPTSZLY,0,3355,50000,1000,5000,720,UPROGETDWFVMCKAQYBSZ,28-October-2021,28-October-2021,1541
CXNGWTOHDUFVEJIYPLBQ,129,1801,169,IODRVUXHBMKAEQGLTJNZ,2295,34000,AXQMYOFLWKEBSUJDTGZP,3,4869,50000,740,5000,599,HTDBORNAEFJSXKGMWLCP,28-October-2021,28-October-2021,1623
EOYSNQKMHVZCDAGRIBFW,623,1796,147,DFTMLIRGYBHCSAVQZNEO,3277,34000,SEDAHXFJPTZKBRCMVQWY,2,2089,50000,580,5000,999,ROZXPGIQJDBCHLVSTEMN,28-October-2021,28-October-2021,1258
UOPGVAFBRZQYKLDHECIJ,448,1536,172,QHKTUBYRFLISCJNDVOWZ,3224,34000,FBLPGIKNOHAXVUMRDSQW,4,4215,50000,525,5000,586,RJHNUVKTXWMBAOCQIPLG,28-October-2021,28-October-2021,1573
TSXQGBKWMJUYZDFARPVN,149,835,187,YNZWIXLUHJCKFGEADOBT,1194,34000,HNCGYTFUBVKPEIARWDMJ,3,4342,50000,818,5000,439,BFWVHPLNETOAXMDZRIQS,28-October-2021,28-October-2021,1268
FUCYNVQJDPMXEOWTLSAH,743,1869,117,WNZJKGHTVAYDPBRXIUCS,2758,34000,JTZDKGNCWLQOBHUYISXE,4,4701,50000,738,5000,869,CIKOFGNRVZDTJUBEHXYS,28-October-2021,28-October-2021,1800
CZNYAJVBKGRMLFDOHQWP,226,514,143,QRUASHKLGWYJNTBXMVIC,3594,34000,UGLWCABETNOSXJHVRZYM,4,2571,50000,29,5000,979,XNEVGKHWOZFUIBASLQTY,28-October-2021,28-October-2021,1995
SRQXHIOGFPYVCBWMTNKJ,877,1523,188,ZSNRAUOQMGDXTFIHLWEB,1584,34000,KLQJBIPSGDNVAZYRHTUW,1,4605,50000,190,5000,992,FWSZBPAXRKTJLODNMGUC,28-October-2021,28-October-2021,1390
HBMLJEQUGTOFPSWKNRVY,70,1569,129,WOLSHFAEIVKQBPCZDNXM,2350,34000,BPFVCHUMNTADSQWLZREJ,2,3109,50000,804,5000,730,LZGNIJYSDHCVWAOKRBMX,28-October-2021,28-October-2021,1991
MIEDTZOYNFRLXWUCJQAS,164,582,138,OCDKMHXBJFANVYSLUWPQ,1469,34000,RZJCBGLANUWHYQISPTDV,2,2184,50000,537,5000,947,LOYVWFIBEHPSQRMAXKNJ,28-October-2021,28-October-2021,1315
PMQBYDCROSLZAEFWVKUJ,367,1689,103,BYMZKLROUQDIJFWSCVXT,1438,34000,HXCDEJTLYWVRMZAFOSGI,4,4721,50000,961,5000,922,DOKVLYWXAJFZMHRCSQIG,28-October-2021,28-October-2021,1517
MFWQGBECZSLAODUJINHK,766,1526,130,DFBQERKXZLVCUJGMTSIO,2082,34000,EVNTMQWUKSCGJPRBDHXF,2,3616,50000,771,5000,341,QEWYCZXMDBJKRPIGUOHS,28-October-2021,28-October-2021,1423
BFGQAHIDECPRNYUTKXMO,892,1763,194,IWJGAXDNLCSMKERHUPTQ,1235,34000,TUWOMIEKHYPXRQGDVZBA,3,3172,50000,795,5000,149,YQLDIZFBKWONJTPRXSAM,28-October-2021,28-October-2021,1804
YOXHJBLRUVAMTQNZDIPC,555,1569,145,WQKMPRHANOBUDSIJYXTL,3291,34000,PHSKAWEMDRVFYZXTQOGJ,0,4047,50000,93,5000,662,RHLAPDMZKNSGFQTYWOXI,28-October-2021,28-October-2021,1866
WTZEDHOMFNLICXJQBASU,558,1692,110,LTFOQMPNERJKXZAUCGWV,1680,34000,MOEZTCVAYBSLPJQINHXK,3,2460,50000,645,5000,572,IAVNHEODXSLUCZWYMBPQ,28-October-2021,28-October-2021,1559
CYQGUZXMNWLSDBPETAOR,635,1219,174,BVZKUCFIREMOTNAQDHPY,1570,34000,OUGNASKETJCLPXRVBZHI,2,4418,50000,263,5000,71,UZYPXCNRDMTKHWAGFJBL,28-October-2021,28-October-2021,1332
ZQEISWNOVXKDTCPBFMRU,99,1276,121,GJFZQAVLTKRBPUCNDSOW,3625,34000,HBXDCQWNOEZKMSIULVFA,3,3360,50000,964,5000,750,EAVPGLFXMQNSZJHDWYBO,28-October-2021,28-October-2021,1882
DICXLSRQPYUNTGMOFWKH,483,1916,149,TPLWFOYCGESHXQRZBKVJ,1187,34000,YKLGXUOSJRVPQTMHEIFN,2,2579,50000,66,5000,948,NXAOVBZCYIDJRWQKPHGU,28-October-2021,28-October-2021,1495
FQNITCABYEMLPGSKDOXJ,761,1175,200,CZSRGLUVKTPEXOBYQANH,3393,34000,WTKQAROBHJUYNDVFGECL,4,2628,50000,556,5000,120,CKTXSBQYJPOVNIUZLAGD,28-October-2021,28-October-2021,1429
IDAWTULXZKOFVEQPMGJR,261,1527,121,QUSRCAYHDJPZGOKXEVWF,3832,34000,ZOPNBKVIYTHDREGXQMWF,1,3658,50000,794,5000,110,JMVFLGOXRSEHADQBTCPI,28-October-2021,28-October-2021,1016
SRBECQKOXNUDWPMYGAIJ,3,538,159,JMSLAIYXZKVPOTUBHDCR,2858,34000,IRNVFOJWBCEPQGXHSYMA,3,2254,50000,798,5000,428,XUCPFMYNKIBJSQDAHVTL,28-October-2021,28-October-2021,1003
MCRLXSJNDGQUFWPOZIBT,207,1946,151,NFTMHBQOYAGKPEDVUJIS,3938,34000,DKZHPATMXRYCQNIJOEBW,3,4636,50000,508,5000,812,YNGPDTJCFKOBZUXQELSH,28-October-2021,28-October-2021,1298
KTXDJAIZLVCBSMWFEHGR,340,1052,191,OFPGBCUVDKZYHLEJMNRQ,1303,34000,EOAVHNBYPLJSRCFDWTZK,2,3114,50000,193,5000,977,VAKDREYZNOCHMJPISLGX,28-October-2021,28-October-2021,1189
IHRWLPFTGYUEAVDQZXSB,294,535,196,VSJUBFLQENITODMZKRWH,2540,34000,UMOYSIBPGHCQLFATNWJE,0,2075,50000,346,5000,900,XQSADWHNZOGUJKLYTCRB,28-October-2021,28-October-2021,1445
IQOVBPEKTURNGMYJLSWZ,600,539,157,FPXNSZAQMVTOEDURWBLC,1739,34000,KNHLGOETVBMDQUJIFAYS,1,2520,50000,742,5000,1000,JEKWPVADIBSCMLTNUXGH,28-October-2021,28-October-2021,1544
SIYTGPBAVEKDJHWXUMQO,588,1605,111,LXGPDZAIWBORNTSYJUKC,1656,34000,EULHZJCSBAFPQDMOYXRI,1,4943,50000,804,5000,366,LTOACYEZFRHSGWQVXJNI,28-October-2021,28-October-2021,1897
DABJHLGZRSOFQCMEXUYI,452,1189,165,DCYTOEWURZLQPAVHXNKS,3050,34000,NEFATMUSHGXWQJYBCIDP,2,2453,50000,110,5000,121,RJENBMXVDLQTOKAFZYCG,28-October-2021,28-October-2021,1709
KLECRIBPQFZSMVNWJDAH,383,1822,156,ZMAEWLTQRDIFHSJNOXGV,2204,34000,FBDGVZELTOMIJCNYSUAQ,3,2539,50000,833,5000,262,IZKJDHOMAEFPTNCRLQGY,28-October-2021,28-October-2021,1603
WQVHZGXEBCIMYLKFNJSU,917,848,156,JIBSEFAVHMNQOZDRWKCP,1755,34000,CFYMZXJLKPUTNHIVASOE,1,3955,50000,78,5000,928,VHJWIRCUTODGBQNLEZPX,28-October-2021,28-October-2021,1119
MQZUREHDASVKPWCIGYXJ,944,1386,166,JSMLQXKHOWGIYDUNRTVZ,2271,34000,CMNVIFDEYZXWQRUHGJKS,1,4609,50000,666,5000,387,PTAFIEDKUCVXSLWMONBG,28-October-2021,28-October-2021,1382
STLHDJOBZMGYIKNUCVXQ,124,1616,172,MNDFITSCYAEHUWQZLRJB,1118,34000,UNPGEIFLKSVQRJWHTMAD,4,4141,50000,475,5000,268,ZYTNQKUGJHFPBIXSOCWV,28-October-2021,28-October-2021,1755
